Product Code,Name,Description,Small Image,Large Image,Catalogue,Sale Price,Retail Price,Tax Code,SEO friendly URL,Grouping Product Codes,Grouping Product Descriptions,Supplier CRM ID,Supplier Commission Percentage,Weighting/Order,Related Products,Weight In KG/Pounds,Product Width (Previously Volume),Keywords,Unit Type,Min Units,Max Units,In Stock,On Order,Re-order Threshold,Inventory Control,Can Pre-Order,Custom 1,Custom 2,Custom 3,Custom 4,Poplets,Enabled,Capture Details,Limit Download Count,Limit Download IP,On Sale,Hide if Out of Stock,Attributes,Gift Voucher,Drop Shipping,Product Height,Product Depth,Exclude From Search Results,Product Title,Wholesale Sale Price,Tax Code,Cycle Type,Cycle Type Count,Product URL,Product Affiliate URL,Variations Enabled,Variations Code,Variation Options
27BBLNY106,Free Rent 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BBLNY106_YeloBalloon_Free_Rent_SM.jpg,/Assets/img/products/banners/lg/BBLNY106_YeloBalloon_Free_Rent.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/17.25;,,,,27BBLNY106;310BBLNY106;415BBLNY106;520BBLNY106;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BBLNY106_Free_Rent_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BBLNY106,Free Rent 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BBLNY106_YeloBalloon_Free_Rent_SM.jpg,/Assets/img/products/banners/lg/BBLNY106_YeloBalloon_Free_Rent.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BBLNY106_Free_Rent_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BBLNY106,Free Rent 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BBLNY106_YeloBalloon_Free_Rent_SM.jpg,/Assets/img/products/banners/lg/BBLNY106_YeloBalloon_Free_Rent.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BBLNY106_Free_Rent_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BBLNY106,Free Rent 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BBLNY106_YeloBalloon_Free_Rent_SM.jpg,/Assets/img/products/banners/lg/BBLNY106_YeloBalloon_Free_Rent.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BBLNY106_Free_Rent_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BRB108,Now Leasing Free Rent 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB108_RedBlue_Now_leasing_SM.jpg,/Assets/img/products/banners/lg/BRB108_RedBlue_Now_leasing.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/17.25;,,,,27BRB108;310BRB108;415BRB108;520BRB108;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB108_Now_Leasing_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BRB108,Now Leasing Free Rent 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB108_RedBlue_Now_leasing_SM.jpg,/Assets/img/products/banners/lg/BRB108_RedBlue_Now_leasing.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB108_Now_Leasing_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BRB108,Now Leasing Free Rent 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB108_RedBlue_Now_leasing_SM.jpg,/Assets/img/products/banners/lg/BRB108_RedBlue_Now_leasing.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BRB108_Now_Leasing_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BRB108,Now Leasing Free Rent 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB108_RedBlue_Now_leasing_SM.jpg,/Assets/img/products/banners/lg/BRB108_RedBlue_Now_leasing.jpg,/shop/banners/property management/;/shop/banners/property management/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BRB108_Now_Leasing_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27B116,We Finance 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/B116_We_Finance_SM.jpg,/Assets/img/products/banners/lg/B116_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27B116;310B116;415B116;520B116;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/B116_We_FInance_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310B116,We Finance 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/B116_We_Finance_SM.jpg,/Assets/img/products/banners/lg/B116_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/B116_We_FInance_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415B116,We Finance 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/B116_We_Finance_SM.jpg,/Assets/img/products/banners/lg/B116_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/B116_We_FInance_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520B116,We Finance 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/B116_We_Finance_SM.jpg,/Assets/img/products/banners/lg/B116_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/B116_We_FInance_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BSM120,We Finance 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM120_Smiley_We_Finance_SM.jpg,/Assets/img/products/banners/lg/BSM120_Smiley_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27BSM120;310BSM120;415BSM120;520BSM120;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM120_We_Finance_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BSM120,We Finance 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM120_Smiley_We_Finance_SM.jpg,/Assets/img/products/banners/lg/BSM120_Smiley_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM120_We_Finance_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BSM120,We Finance 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM120_Smiley_We_Finance_SM.jpg,/Assets/img/products/banners/lg/BSM120_Smiley_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BSM120_We_Finance_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BSM120,We Finance 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM120_Smiley_We_Finance_SM.jpg,/Assets/img/products/banners/lg/BSM120_Smiley_We_Finance.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BSM120_We_Finance_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BRB113,Financing Available 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB113_RedBlue_Financing_Available_SM.jpg,/Assets/img/products/banners/lg/BRB113_RedBlue_Financing_Available.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27BRB113;310BRB113;415BRB113;520BRB113;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB113_Financing_Available_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BRB113,Financing Available 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB113_RedBlue_Financing_Available_SM.jpg,/Assets/img/products/banners/lg/BRB113_RedBlue_Financing_Available.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB113_Financing_Available_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BRB113,Financing Available 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB113_RedBlue_Financing_Available_SM.jpg,/Assets/img/products/banners/lg/BRB113_RedBlue_Financing_Available.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BRB113_Financing_Available_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BRB113,Financing Available 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB113_RedBlue_Financing_Available_SM.jpg,/Assets/img/products/banners/lg/BRB113_RedBlue_Financing_Available.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BRB113_Financing_Available_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BSM121,Financing Available 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM121_Smiley_FinancingAvailable_SM.jpg,/Assets/img/products/banners/lg/BSM121_Smiley_FinancingAvailable.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27BSM121;310BSM121;415BSM121;520BSM121;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM121_Financing_Available_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BSM121,Financing Available 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM121_Smiley_FinancingAvailable_SM.jpg,/Assets/img/products/banners/lg/BSM121_Smiley_FinancingAvailable.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM121_Financing_Available_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BSM121,Financing Available 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM121_Smiley_FinancingAvailable_SM.jpg,/Assets/img/products/banners/lg/BSM121_Smiley_FinancingAvailable.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BSM121_Financing_Available_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BSM121,Financing Available 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM121_Smiley_FinancingAvailable_SM.jpg,/Assets/img/products/banners/lg/BSM121_Smiley_FinancingAvailable.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BSM121_Financing_Available_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BRB117,Financing Guaranteed 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB117_RedBlue_Financing_Guaranteed_SM.jpg,/Assets/img/products/banners/lg/BRB117_RedBlue_Financing_Guaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27BRB117;310BRB117;415BRB117;520BRB117;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB117_Financing_Guaranteed_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BRB117,Financing Guaranteed 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB117_RedBlue_Financing_Guaranteed_SM.jpg,/Assets/img/products/banners/lg/BRB117_RedBlue_Financing_Guaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BRB117_Financing_Guaranteed_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BRB117,Financing Guaranteed 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB117_RedBlue_Financing_Guaranteed_SM.jpg,/Assets/img/products/banners/lg/BRB117_RedBlue_Financing_Guaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BRB117_Financing_Guaranteed_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
520BRB117,Financing Guaranteed 5' x 20',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BRB117_RedBlue_Financing_Guaranteed_SM.jpg,/Assets/img/products/banners/lg/BRB117_RedBlue_Financing_Guaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/119.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123279}",,,,/Assets/img/products/banners/composites/10-grommets/BRB117_Financing_Guaranteed_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27BSM123,Financing Guaranteed 2' x 7',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM123_Smiley_FinancingGuaranteed_SM.jpg,/Assets/img/products/banners/lg/BSM123_Smiley_FinancingGuaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/17.25;,,,,27BSM123;310BSM123;415BSM123;520BSM123;,;;;;,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM123_Financing_Guaranteed_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
310BSM123,Financing Guaranteed 3' x 10',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM123_Smiley_FinancingGuaranteed_SM.jpg,/Assets/img/products/banners/lg/BSM123_Smiley_FinancingGuaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/29.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123262}",,,,/Assets/img/products/banners/composites/6-grommets/BSM123_Financing_Guaranteed_6-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
415BSM123,Financing Guaranteed 4' x 15',Our banners are constructed with great care and are of the finest quality. You will find that our banners look good and perform even better.,/Assets/img/products/banners/sm/BSM123_Smiley_FinancingGuaranteed_SM.jpg,/Assets/img/products/banners/lg/BSM123_Smiley_FinancingGuaranteed.jpg,/shop/banners/business/;/shop/banners/auto/;/shop/banners/finance/;,US/59.99;,,,,,,,,,,,,banner-layout,,,,,,,,,"{module_webapps,18620,i,4123278}",,,,/Assets/img/products/banners/composites/10-grommets/BSM123_Financing_Guaranteed_10-GROM.jpg;,,,,,,,,,,,,,,,,,,,,,,
